Battle,Turn,Player_HP,Agent_HP
1770,2,45,53
1770,3,45,53
1770,4,33,43
1770,5,21,33
1770,6,12,20
1770,7,12,20
1770,8,14,20
1770,9,9,5
1770,10,-1,5
1771,1,65,75
1771,2,65,74
1771,3,61,59
1771,4,69,59
1771,5,49,46
1771,6,45,36
1771,7,45,36
1771,8,45,33
1771,9,34,27
1771,10,38,27
1771,11,30,2
1771,12,30,-12
1772,1,65,65
1772,2,75,75
1772,3,60,75
1772,4,60,65
1772,5,60,60
1772,6,60,50
1772,7,60,47
1772,8,60,42
1772,9,50,17
1772,10,50,17
1772,11,38,2
1772,12,38,-18
1773,1,61,59
1773,2,57,50
1773,3,57,44
1773,4,57,43
1773,5,57,33
1773,6,57,33
1773,7,57,32
1773,8,57,28
1773,9,45,20
1773,10,30,16
1773,11,10,5
1773,12,18,5
1773,13,13,5
1773,14,7,5
1773,15,11,5
1773,16,17,5
1773,17,15,5
1773,18,16,5
1773,19,6,5
1773,20,1,5
1773,21,11,15
1773,22,11,-1
1774,1,62,63
1774,2,48,53
1774,3,40,41
1774,4,25,37
1774,5,27,37
1774,6,7,24
1774,7,-1,12
1775,1,63,60
1775,2,38,50
1775,3,28,38
1775,4,15,25
1775,5,13,25
1775,6,21,25
1775,7,17,25
1775,8,15,25
1775,9,-1,11
1776,1,63,50
1776,2,52,34
1776,3,49,23
1776,4,34,12
1776,5,34,-3
1777,1,75,65
1777,2,60,57
1777,3,50,41
1777,4,42,28
1777,5,36,23
1777,6,16,14
1777,7,4,4
1777,8,-11,4
1778,1,60,62
1778,2,54,47
1778,3,53,47
1778,4,49,37
1778,5,44,24
1778,6,48,24
1778,7,38,14
1778,8,45,14
1778,9,37,4
1778,10,37,-2
1779,1,64,75
1779,2,52,63
1779,3,42,53
1779,4,30,45
1779,5,15,32
1779,6,11,32
1779,7,7,32
1779,8,2,32
1779,9,-11,28
1780,1,69,75
1780,2,63,60
1780,3,48,45
1780,4,33,20
1780,5,21,5
1780,6,21,-6
1781,1,61,71
1781,2,65,71
1781,3,52,63
1781,4,41,38
1781,5,16,29
1781,6,1,18
1781,7,11,28
1781,8,-1,18
1782,1,64,62
1782,2,39,50
1782,3,37,50
1782,4,25,38
1782,5,16,25
1782,6,15,25
1782,7,15,0
1783,1,69,75
1783,2,59,65
1783,3,59,65
1783,4,49,59
1783,5,44,44
1783,6,32,34
1783,7,20,30
1783,8,8,28
1783,9,-7,15
1784,1,65,60
1784,2,56,54
1784,3,46,45
1784,4,42,20
1784,5,42,16
1784,6,38,3
1784,7,38,-11
1785,1,63,73
1785,2,48,60
1785,3,35,48
1785,4,22,38
1785,5,2,32
1785,6,-3,32
1786,1,55,60
1786,2,43,56
1786,3,37,46
1786,4,25,34
1786,5,23,34
1786,6,13,31
1786,7,23,41
1786,8,25,41
1786,9,5,26
1786,10,-5,12
1787,1,55,69
1787,2,43,58
1787,3,28,52
1787,4,18,41
1787,5,18,41
1787,6,20,41
1787,7,17,33
1787,8,17,23
1787,9,15,23
1787,10,-10,11
1788,1,65,63
1788,2,45,57
1788,3,29,43
1788,4,25,23
1788,5,20,23
1788,6,16,23
1788,7,16,23
1788,8,6,11
1788,9,0,11
1789,1,67,50
1789,2,57,35
1789,3,37,20
1789,4,22,11
1789,5,22,-1
1790,1,75,75
1790,2,62,63
1790,3,50,50
1790,4,40,38
1790,5,15,32
1790,6,4,20
1790,7,14,30
1790,8,18,30
1790,9,15,30
1790,10,11,15
1790,11,21,25
1790,12,20,25
1790,13,15,25
1790,14,0,11
1791,1,60,50
1791,2,35,38
1791,3,33,38
1791,4,31,29
1791,5,29,29
1791,6,17,19
1791,7,6,11
1791,8,6,11
1791,9,3,11
1791,10,1,11
1791,11,-4,11
1792,1,60,55
1792,2,45,43
1792,3,30,23
1792,4,24,13
1792,5,19,13
1792,6,19,-2
1793,1,63,61
1793,2,53,46
1793,3,28,36
1793,4,14,32
1793,5,11,32
1793,6,10,32
1793,7,-1,26
1794,1,60,73
1794,2,48,63
1794,3,43,63
1794,4,43,53
1794,5,43,53
1794,6,38,40
1794,7,38,44
1794,8,32,40
1794,9,29,26
1794,10,13,6
1794,11,17,6
1794,12,17,-6
1795,1,61,63
1795,2,47,49
1795,3,47,44
1795,4,27,33
1795,5,23,22
1795,6,23,-3
1796,1,63,66
1796,2,52,46
1796,3,40,40
1796,4,30,30
1796,5,18,20
1796,6,18,20
1796,7,18,0
1797,1,62,63
1797,2,52,53
1797,3,40,43
1797,4,30,23
1797,5,15,11
1797,6,13,11
1797,7,3,11
1797,8,-7,11
1798,1,63,63
1798,2,43,53
1798,3,43,52
1798,4,28,36
1798,5,13,26
1798,6,13,27
1798,7,-3,15
1799,1,65,65
1799,2,40,60
1799,3,36,48
1799,4,16,45
1799,5,-4,35
1800,1,65,65
1800,2,56,53
1800,3,58,53
1800,4,43,33
1800,5,45,33
1800,6,45,33
1800,7,37,19
1800,8,37,-1
1801,1,63,60
1801,2,43,49
1801,3,33,45
1801,4,21,34
1801,5,23,34
1801,6,-2,24
1802,1,72,60
1802,2,63,49
1802,3,63,47
1802,4,60,33
1802,5,56,20
1802,6,56,0
1803,1,65,67
1803,2,45,42
1803,3,36,34
1803,4,21,21
1803,5,25,21
1803,6,13,13
1803,7,-2,4
1804,1,60,50
1804,2,45,38
1804,3,25,33
1804,4,9,24
1804,5,7,24
1804,6,3,15
1804,7,1,15
1804,8,-1,15
1805,1,60,63
1805,2,47,57
1805,3,37,45
1805,4,31,30
1805,5,19,21
1805,6,17,21
1805,7,15,8
1805,8,25,18
1805,9,15,16
1805,10,19,16
1805,11,21,16
1805,12,27,16
1805,13,23,4
1805,14,17,4
1805,15,15,4
1805,16,22,4
1805,17,28,4
1805,18,28,0
1806,1,63,61
1806,2,53,49
1806,3,28,39
1806,4,16,29
1806,5,-4,20
1807,1,70,75
1807,2,57,50
1807,3,51,50
1807,4,45,45
1807,5,42,45
1807,6,22,30
1807,7,7,18
1807,8,5,18
1807,9,3,18
1807,10,-12,3
1808,1,67,64
1808,2,55,53
1808,3,49,48
1808,4,37,32
1808,5,25,20
1808,6,25,17
1808,7,27,17
1808,8,2,2
1808,9,2,0
1809,1,50,50
1809,2,35,40
1809,3,25,25
1809,4,23,25
1809,5,29,25
1809,6,17,10
1809,7,27,20
1809,8,19,6
1809,9,23,6
1809,10,23,-19
1810,1,65,61
1810,2,59,49
1810,3,59,44
1810,4,50,29
1810,5,25,14
1810,6,23,14
1810,7,23,-11
1811,1,66,62
1811,2,62,50
1811,3,57,50
1811,4,67,60
1811,5,57,56
1811,6,53,45
1811,7,47,36
1811,8,31,21
1811,9,16,1
1811,10,16,-5
1812,1,50,55
1812,2,30,30
1812,3,40,40
1812,4,25,28
1812,5,16,20
1812,6,10,6
1812,7,10,-9
1813,1,50,63
1813,2,42,53
1813,3,32,43
1813,4,23,23
1813,5,13,7
1813,6,3,7
1813,7,3,-1
1814,1,65,63
1814,2,50,52
1814,3,44,37
1814,4,32,31
1814,5,23,11
1814,6,7,1
1814,7,-3,1
1815,1,63,50
1815,2,55,46
1815,3,40,26
1815,4,34,14
1815,5,19,4
1815,6,23,4
1815,7,18,4
1815,8,13,4
1815,9,23,14
1815,10,13,8
1815,11,23,18
1815,12,31,18
1815,13,23,3
1815,14,21,3
1815,15,29,3
1815,16,29,-12
1816,1,59,75
1816,2,59,69
1816,3,39,55
1816,4,39,40
1816,5,30,25
1816,6,10,15
1816,7,8,15
1816,8,10,15
1816,9,10,0
1817,1,67,62
1817,2,52,49
1817,3,52,51
1817,4,46,36
1817,5,54,36
1817,6,54,35
1817,7,54,30
1817,8,48,17
1817,9,48,16
1817,10,48,21
1817,11,40,9
1817,12,40,-7
1818,1,67,62
1818,2,55,42
1818,3,45,42
1818,4,33,32
1818,5,24,19
1818,6,9,19
1818,7,-6,7
1819,1,55,65
1819,2,44,62
1819,3,24,42
1819,4,26,42
1819,5,14,32
1819,6,14,31
1819,7,21,31
1819,8,11,18
1819,9,6,18
1819,10,1,18
1819,11,-5,5
1820,1,63,69
1820,2,49,61
1820,3,34,49
1820,4,20,43
1820,5,20,43
1820,6,16,43
1820,7,7,41
1820,8,2,41
1820,9,-3,41
1821,1,55,55
1821,2,43,45
1821,3,29,33
1821,4,16,18
1821,5,15,18
1821,6,0,18
1822,1,69,60
1822,2,49,56
1822,3,41,45
1822,4,30,37
1822,5,20,37
1822,6,11,33
1822,7,18,33
1822,8,20,33
1822,9,30,43
1822,10,24,32
1822,11,8,17
1822,12,-8,5
1823,1,69,69
1823,2,75,75
1823,3,63,64
1823,4,49,44
1823,5,41,32
1823,6,35,22
1823,7,35,20
1823,8,45,30
1823,9,45,25
1823,10,45,22
1823,11,45,20
1823,12,45,-5
1824,1,65,63
1824,2,65,63
1824,3,57,49
1824,4,57,51
1824,5,37,39
1824,6,24,25
1824,7,12,11
1824,8,10,11
1824,9,8,11
1824,10,8,11
1824,11,-2,2
1825,1,63,69
1825,2,43,59
1825,3,28,49
1825,4,18,46
1825,5,19,46
1825,6,7,42
1825,7,3,42
1825,8,-1,42
1826,1,63,63
1826,2,43,53
1826,3,33,33
1826,4,23,20
1826,5,18,20
1826,6,16,20
1826,7,16,0
1827,1,55,50
1827,2,55,48
1827,3,55,50
1827,4,60,50
1827,5,60,46
1827,6,60,41
1827,7,60,39
1827,8,70,49
1827,9,70,49
1827,10,70,39
1827,11,55,26
1827,12,51,13
1827,13,61,23
1827,14,46,8
1827,15,46,8
1827,16,46,-17
1828,1,73,71
1828,2,65,65
1828,3,51,55
1828,4,46,55
1828,5,34,42
1828,6,26,31
1828,7,16,18
1828,8,22,18
1828,9,32,28
1828,10,42,38
1828,11,28,23
1828,12,18,13
1828,13,28,23
1828,14,13,8
1828,15,13,8
1828,16,3,8
1828,17,-7,8
1829,1,62,65
1829,2,54,55
1829,3,52,40
1829,4,52,35
1829,5,50,25
1829,6,50,26
1829,7,39,18
1829,8,39,-2
1830,1,62,59
1830,2,50,49
1830,3,40,45
1830,4,24,34
1830,5,14,34
1830,6,24,44
1830,7,30,44
1830,8,30,34
1830,9,31,34
1830,10,25,9
1830,11,25,-2
1831,1,50,63
1831,2,42,38
1831,3,33,30
1831,4,33,25
1831,5,20,5
1831,6,20,-10
1832,1,65,65
1832,2,50,50
1832,3,37,38
1832,4,27,25
1832,5,15,12
1832,6,15,-3
1833,1,67,67
1833,2,63,61
1833,3,51,49
1833,4,47,35
1833,5,41,31
1833,6,26,31
1833,7,18,27
1833,8,17,27
1833,9,17,23
1833,10,14,23
1833,11,14,23
1833,12,4,23
1833,13,4,-2
1834,1,75,75
1834,2,59,60
1834,3,47,50
1834,4,35,41
1834,5,35,37
1834,6,23,24
1834,7,18,24
1834,8,16,24
1834,9,14,24
1834,10,16,24
1834,11,22,24
1834,12,18,24
1834,13,4,9
1834,14,1,9
1834,15,-14,5
1835,1,67,65
1835,2,52,52
1835,3,32,40
1835,4,17,15
1835,5,27,25
1835,6,28,25
1835,7,15,14
1835,8,20,14
1835,9,25,14
1835,10,31,14
1835,11,37,14
1835,12,12,6
1835,13,16,6
1835,14,26,16
1835,15,10,1
1835,16,8,1
1835,17,8,-13
1836,1,67,72
1836,2,61,56
1836,3,53,40
1836,4,53,40
1836,5,53,36
1836,6,53,32
1836,7,45,24
1836,8,45,26
1836,9,45,26
1836,10,55,36
1836,11,51,34
1836,12,51,31
1836,13,51,30
1836,14,38,15
1836,15,23,1
1836,16,30,1
1836,17,30,-13
1837,1,55,65
1837,2,40,55
1837,3,30,41
1837,4,14,37
1837,5,14,37
1837,6,12,37
1837,7,-1,29
1838,1,65,65
1838,2,40,60
1838,3,38,45
1838,4,34,45
1838,5,24,30
1838,6,24,30
1838,7,24,30
1838,8,19,30
1838,9,9,30
1838,10,-16,15
1839,1,63,71
1839,2,53,46
1839,3,53,44
1839,4,53,39
1839,5,53,37
1839,6,41,27
1839,7,41,17
1839,8,41,12
1839,9,35,12
1839,10,41,12
1839,11,26,2
1839,12,26,-8
1840,1,55,60
1840,2,43,54
1840,3,43,54
1840,4,41,54
1840,5,31,43
1840,6,19,31
1840,7,17,31
1840,8,5,25
1840,9,7,25
1840,10,5,25
1840,11,-20,15
1841,1,67,65
1841,2,61,56
1841,3,45,40
1841,4,35,26
1841,5,32,12
1841,6,32,-4
1842,1,55,65
1842,2,42,51
1842,3,28,39
1842,4,22,24
1842,5,17,24
1842,6,3,14
1842,7,-9,4
1843,1,63,60
1843,2,51,45
1843,3,48,41
1843,4,48,40
1843,5,23,28
1843,6,12,13
1843,7,18,13
1843,8,26,13
1843,9,26,-1
1844,1,71,65
1844,2,56,51
1844,3,56,49
1844,4,56,47
1844,5,66,57
1844,6,46,44
1844,7,26,32
1844,8,23,17
1844,9,13,17
1844,10,9,7
1844,11,-1,7
1845,1,55,60
1845,2,41,35
1845,3,28,23
1845,4,13,13
1845,5,10,2
1845,6,12,2
1845,7,11,2
1845,8,11,-6
1846,1,69,60
1846,2,61,55
1846,3,46,44
1846,4,31,34
1846,5,21,21
1846,6,15,11
1846,7,21,11
1846,8,31,21
1846,9,27,6
1846,10,27,-5
1847,1,60,63
1847,2,60,63
1847,3,49,52
1847,4,41,37
1847,5,29,25
1847,6,21,20
1847,7,13,14
1847,8,12,14
1847,9,11,14
1847,10,8,14
1847,11,6,11
1847,12,1,1
1847,13,1,1
1847,14,1,-14
1848,1,71,63
1848,2,56,54
1848,3,46,48
1848,4,21,36
1848,5,21,30
1848,6,15,10
1848,7,15,-1
1849,1,55,64
1849,2,47,49
1849,3,32,41
1849,4,19,21
1849,5,17,21
1849,6,12,21
1849,7,-3,6
1850,1,65,62
1850,2,61,48
1850,3,58,33
1850,4,56,18
1850,5,31,13
1850,6,22,11
1850,7,18,6
1850,8,24,6
1850,9,24,0
1851,1,60,71
1851,2,56,71
1851,3,44,59
1851,4,32,46
1851,5,19,34
1851,6,14,23
1851,7,14,-2
1852,1,65,62
1852,2,55,50
1852,3,53,42
1852,4,43,37
1852,5,18,28
1852,6,13,28
1852,7,15,28
1852,8,10,28
1852,9,-2,13
1853,1,60,60
1853,2,59,60
1853,3,53,40
1853,4,63,50
1853,5,63,47
1853,6,63,43
1853,7,63,38
1853,8,63,38
1853,9,63,35
1853,10,50,26
1853,11,50,22
1853,12,38,18
1853,13,32,18
1853,14,32,-2
1854,1,62,75
1854,2,59,69
1854,3,47,55
1854,4,32,42
1854,5,22,32
1854,6,20,32
1854,7,15,32
1854,8,15,32
1854,9,5,20
1854,10,-5,8
1855,1,65,62
1855,2,65,56
1855,3,40,44
1855,4,26,32
1855,5,11,22
1855,6,16,22
1855,7,6,8
1855,8,3,8
1855,9,0,8
1856,1,59,75
1856,2,44,59
1856,3,42,44
1856,4,32,40
1856,5,18,25
1856,6,8,14
1856,7,6,14
1856,8,1,8
1856,9,-4,8
1857,1,64,66
1857,2,54,55
1857,3,49,55
1857,4,36,41
1857,5,24,31
1857,6,20,31
1857,7,19,31
1857,8,6,16
1857,9,16,26
1857,10,16,20
1857,11,6,20
1857,12,-9,9
1858,1,67,65
1858,2,58,56
1858,3,55,41
1858,4,53,41
1858,5,41,29
1858,6,21,9
1858,7,21,-6
1859,1,60,62
1859,2,47,52
1859,3,47,49
1859,4,35,37
1859,5,24,26
1859,6,21,11
1859,7,28,11
1859,8,24,1
1859,9,34,11
1859,10,29,11
1859,11,29,-1
1860,1,75,75
1860,2,50,65
1860,3,39,57
1860,4,25,49
1860,5,24,49
1860,6,20,43
1860,7,4,28
1860,8,4,28
1860,9,-2,28
1861,1,70,61
1861,2,50,41
1861,3,38,26
1861,4,34,26
1861,5,29,12
1861,6,29,0
1862,1,70,62
1862,2,50,53
1862,3,37,40
1862,4,24,30
1862,5,34,40
1862,6,9,27
1862,7,4,27
1862,8,0,27
1863,1,60,65
1863,2,45,56
1863,3,45,62
1863,4,30,48
1863,5,17,38
1863,6,4,36
1863,7,2,36
1863,8,-3,36
1864,1,66,55
1864,2,60,44
1864,3,64,44
1864,4,68,44
1864,5,58,19
1864,6,52,7
1864,7,52,-7
1865,1,66,55
1865,2,64,40
1865,3,55,20
1865,4,53,16
1865,5,33,4
1865,6,33,-10
1866,1,65,60
1866,2,57,46
1866,3,49,34
1866,4,37,30
1866,5,12,18
1866,6,-3,10
1867,1,50,71
1867,2,36,61
1867,3,22,46
1867,4,9,42
1867,5,6,42
1867,6,-6,32
1868,1,66,64
1868,2,67,64
1868,3,52,44
1868,4,42,32
1868,5,34,18
1868,6,28,12
1868,7,16,2
1868,8,11,2
1868,9,6,2
1868,10,8,2
1868,11,12,2
1868,12,12,2
1868,13,18,2
1868,14,28,12
1868,15,28,-4
1869,1,69,61
1869,2,65,47
1869,3,61,36
1869,4,57,32
1869,5,55,21
1869,6,40,7
1869,7,40,-3
1870,1,72,61
1870,2,60,50
1870,3,55,40
1870,4,35,28
1870,5,23,17
1870,6,23,17
1870,7,24,17
1870,8,19,17
1870,9,10,3
1870,10,20,13
1870,11,20,13
1870,12,20,13
1870,13,30,23
1870,14,5,19
1870,15,3,19
1870,16,3,14
1870,17,-12,4
1871,1,71,55
1871,2,69,47
1871,3,57,27
1871,4,53,12
1871,5,43,8
1871,6,43,-8
1872,1,63,69
1872,2,58,69
1872,3,46,56
1872,4,35,46
1872,5,43,46
1872,6,37,43
1872,7,24,29
1872,8,21,29
1872,9,11,27
1872,10,6,27
1872,11,-8,14
1873,1,63,63
1873,2,43,49
1873,3,28,34
1873,4,28,34
1873,5,13,26
1873,6,3,22
1873,7,-12,9
1874,1,62,63
1874,2,47,50
1874,3,43,35
1874,4,30,29
1874,5,24,15
1874,6,29,15
1874,7,19,5
1874,8,25,5
1874,9,15,5
1874,10,25,15
1874,11,25,0
1875,1,60,63
1875,2,47,52
1875,3,35,40
1875,4,20,28
1875,5,17,28
1875,6,17,28
1875,7,4,17
1875,8,4,15
1875,9,-8,4
1876,1,64,64
1876,2,44,54
1876,3,42,54
1876,4,42,49
1876,5,39,37
1876,6,30,28
1876,7,25,24
1876,8,27,24
1876,9,23,15
1876,10,21,15
1876,11,23,15
1876,12,23,-1
1877,1,60,62
1877,2,48,48
1877,3,47,48
1877,4,37,43
1877,5,26,28
1877,6,16,14
1877,7,16,11
1877,8,26,21
1877,9,18,15
1877,10,26,15
1877,11,24,5
1877,12,34,15
1877,13,34,0
1878,1,75,75
1878,2,62,64
1878,3,51,50
1878,4,51,56
1878,5,36,46
1878,6,31,46
1878,7,19,34
1878,8,17,34
1878,9,5,22
1878,10,4,22
1878,11,4,12
1878,12,4,-8
1879,1,65,67
1879,2,59,57
1879,3,51,49
1879,4,51,50
1879,5,42,39
1879,6,37,39
1879,7,41,39
1879,8,29,29
1879,9,29,27
1879,10,14,12
1879,11,14,12
1879,12,12,12
1879,13,8,12
1879,14,-4,4
1880,1,65,71
1880,2,52,63
1880,3,39,52
1880,4,29,46
1880,5,17,30
1880,6,16,30
1880,7,6,5
1880,8,2,5
1880,9,2,-7
1881,1,70,66
1881,2,56,58
1881,3,53,44
1881,4,53,44
1881,5,53,38
1881,6,53,42
1881,7,53,32
1881,8,53,36
1881,9,49,24
1881,10,37,16
1881,11,47,26
1881,12,47,27
1881,13,36,21
1881,14,36,19
1881,15,23,13
1881,16,33,23
1881,17,8,12
1881,18,2,12
1881,19,-1,12
1882,1,60,71
1882,2,47,51
1882,3,42,51
1882,4,31,39
1882,5,19,31
1882,6,17,31
1882,7,1,25
1882,8,-1,25
1883,1,63,75
1883,2,62,75
1883,3,51,65
1883,4,40,61
1883,5,28,50
1883,6,12,38
1883,7,-3,26
1884,1,63,71
1884,2,51,65
1884,3,39,55
1884,4,26,41
1884,5,26,26
1884,6,11,11
1884,7,-3,7
1885,1,60,50
1885,2,45,36
1885,3,41,30
1885,4,33,20
1885,5,25,5
1885,6,25,-3
1886,1,62,59
1886,2,49,39
1886,3,36,28
1886,4,11,17
1886,5,21,27
1886,6,20,27
1886,7,7,17
1886,8,-3,13
1887,1,71,64
1887,2,61,56
1887,3,50,45
1887,4,37,39
1887,5,23,19
1887,6,23,25
1887,7,21,25
1887,8,6,25
1887,9,-5,14
1888,1,64,61
1888,2,49,50
1888,3,35,40
1888,4,25,32
1888,5,20,32
1888,6,14,32
1888,7,1,12
1888,8,-14,2
1889,1,64,62
1889,2,51,58
1889,3,48,48
1889,4,33,33
1889,5,31,33
1889,6,19,13
1889,7,19,-7
1890,1,64,67
1890,2,64,67
1890,3,44,53
1890,4,44,38
1890,5,34,29
1890,6,34,31
1890,7,30,16
1890,8,27,6
1890,9,27,12
1890,10,27,-3
1891,1,65,75
1891,2,55,59
1891,3,55,59
1891,4,44,53
1891,5,33,41
1891,6,23,21
1891,7,20,21
1891,8,20,21
1891,9,17,21
1891,10,16,21
1891,11,12,21
1891,12,17,21
1891,13,-3,19
1892,1,64,64
1892,2,44,49
1892,3,29,35
1892,4,4,10
1892,5,4,10
1892,6,-1,10
1893,1,65,71
1893,2,53,62
1893,3,43,47
1893,4,33,38
1893,5,29,38
1893,6,14,27
1893,7,4,17
1893,8,2,2
1893,9,1,2
1893,10,1,-13
1894,1,71,65
1894,2,51,60
1894,3,37,44
1894,4,47,54
1894,5,36,39
1894,6,22,25
1894,7,12,25
1894,8,0,10
1895,1,61,62
1895,2,60,62
1895,3,47,47
1895,4,33,35
1895,5,19,23
1895,6,19,23
1895,7,5,12
1895,8,-5,2
1896,1,60,61
1896,2,50,41
1896,3,38,31
1896,4,28,16
1896,5,16,13
1896,6,26,23
1896,7,13,13
1896,8,10,13
1896,9,10,-3
1897,1,62,55
1897,2,62,52
1897,3,52,37
1897,4,52,41
1897,5,52,39
1897,6,58,39
1897,7,58,38
1897,8,58,33
1897,9,38,22
1897,10,48,32
1897,11,43,24
1897,12,43,19
1897,13,43,-1
1898,1,60,65
1898,2,56,54
1898,3,41,48
1898,4,28,35
1898,5,15,27
1898,6,14,27
1898,7,14,27
1898,8,10,27
1898,9,8,27
1898,10,-6,12
1899,1,65,55
1899,2,50,43
1899,3,36,31
1899,4,22,25
1899,5,12,12
1899,6,22,22
1899,7,9,9
1899,8,5,9
1899,9,5,-6
1900,1,75,70
1900,2,69,59
1900,3,54,47
1900,4,39,32
1900,5,28,20
1900,6,24,14
1900,7,22,14
1900,8,13,5
1900,9,13,5
1900,10,9,5
1900,11,9,-9
1901,1,63,55
1901,2,49,42
1901,3,45,42
1901,4,30,32
1901,5,17,24
1901,6,27,34
1901,7,24,28
1901,8,18,16
1901,9,18,16
1901,10,16,16
1901,11,4,6
1901,12,-1,6
1902,1,64,63
1902,2,54,49
1902,3,58,49
1902,4,48,37
1902,5,34,27
1902,6,18,23
1902,7,3,23
1902,8,2,23
1902,9,-8,14
1903,1,62,75
1903,2,50,67
1903,3,46,54
1903,4,34,39
1903,5,24,29
1903,6,29,29
1903,7,14,16
1903,8,2,1
1903,9,1,1
1903,10,0,1
1904,1,75,73
1904,2,67,61
1904,3,56,49
1904,4,46,38
1904,5,33,28
1904,6,13,12
1904,7,10,12
1904,8,10,-3
1905,1,63,62
1905,2,60,62
1905,3,50,54
1905,4,48,54
1905,5,36,38
1905,6,22,27
1905,7,18,27
1905,8,13,27
1905,9,3,19
1905,10,-8,9
1906,1,65,65
1906,2,51,57
1906,3,37,47
1906,4,29,27
1906,5,18,14
1906,6,13,14
1906,7,13,14
1906,8,9,4
1906,9,9,-11
1907,1,61,66
1907,2,50,46
1907,3,40,44
1907,4,40,46
1907,5,25,32
1907,6,31,32
1907,7,17,20
1907,8,13,20
1907,9,13,0
1908,1,64,62
1908,2,61,62
1908,3,53,52
1908,4,40,41
1908,5,30,31
1908,6,18,19
1908,7,16,19
1908,8,13,19
1908,9,2,7
1908,10,-1,7
1909,1,65,63
1909,2,53,57
1909,3,49,47
1909,4,35,31
1909,5,25,29
1909,6,21,29
1909,7,17,29
1909,8,13,29
1909,9,11,29
1909,10,6,29
1909,11,-4,29
1910,1,61,64
1910,2,51,44
1910,3,39,29
1910,4,31,16
1910,5,31,-9
1911,1,65,65
1911,2,49,50
1911,3,49,45
1911,4,45,45
1911,5,30,37
1911,6,5,31
1911,7,5,28
1911,8,-4,20
1912,1,64,67
1912,2,59,57
1912,3,49,42
1912,4,36,31
1912,5,21,18
1912,6,25,18
1912,7,25,-7
1913,1,73,61
1913,2,61,46
1913,3,51,35
1913,4,36,20
1913,5,16,8
1913,6,14,8
1913,7,14,-7
1914,1,64,50
1914,2,49,42
1914,3,38,22
1914,4,36,12
1914,5,16,2
1914,6,26,12
1914,7,26,0
1915,1,63,71
1915,2,50,56
1915,3,50,53
1915,4,41,38
1915,5,31,30
1915,6,31,26
1915,7,11,20
1915,8,11,0
1916,1,63,69
1916,2,48,59
1916,3,28,49
1916,4,13,34
1916,5,3,28
1916,6,1,28
1916,7,-7,20
1917,1,61,75
1917,2,46,63
1917,3,40,51
1917,4,40,51
1917,5,15,45
1917,6,15,45
1917,7,0,41
1918,1,62,61
1918,2,62,63
1918,3,59,57
1918,4,59,56
1918,5,54,42
1918,6,34,32
1918,7,44,42
1918,8,44,37
1918,9,36,33
1918,10,33,33
1918,11,23,19
1918,12,18,19
1918,13,15,19
1918,14,10,19
1918,15,-10,5
1919,1,75,65
1919,2,55,60
1919,3,65,70
1919,4,53,59
1919,5,52,59
1919,6,39,47
1919,7,29,37
1919,8,9,27
1919,9,10,27
1919,10,-4,21
1920,1,61,75
1920,2,61,71
1920,3,48,61
1920,4,38,61
1920,5,33,51
1920,6,23,51
1920,7,8,36
1920,8,5,36
1920,9,15,46
1920,10,5,34
1920,11,-9,24
1921,1,61,66
1921,2,49,62
1921,3,29,51
1921,4,19,36
1921,5,14,36
1921,6,14,36
1921,7,9,36
1921,8,4,36
1921,9,4,35
1921,10,-1,35
1922,1,60,63
1922,2,49,50
1922,3,37,44
1922,4,35,44
1922,5,23,34
1922,6,21,34
1922,7,13,9
1922,8,9,9
1922,9,9,-3
1923,1,63,61
1923,2,51,47
1923,3,47,32
1923,4,35,20
1923,5,35,22
1923,6,23,7
1923,7,29,7
1923,8,29,-6
1924,1,61,71
1924,2,57,71
1924,3,42,67
1924,4,36,57
1924,5,37,57
1924,6,29,47
1924,7,20,27
1924,8,9,14
1924,9,9,14
1924,10,-5,3
1925,1,61,75
1925,2,52,60
1925,3,41,35
1925,4,30,19
1925,5,17,7
1925,6,15,7
1925,7,15,-6
1926,1,63,60
1926,2,57,54
1926,3,49,39
1926,4,37,26
1926,5,25,20
1926,6,25,20
1926,7,9,8
1926,8,11,8
1926,9,11,-12
1927,1,64,64
1927,2,44,44
1927,3,34,38
1927,4,9,25
1927,5,-5,12
1928,1,75,72
1928,2,75,72
1928,3,65,61
1928,4,55,48
1928,5,45,33
1928,6,25,27
1928,7,23,27
1928,8,19,27
1928,9,25,27
1928,10,23,27
1928,11,8,12
1928,12,7,12
1928,13,7,-3
1929,1,62,65
1929,2,48,61
1929,3,33,51
1929,4,27,39
1929,5,17,26
1929,6,15,26
1929,7,25,36
1929,8,27,36
1929,9,17,26
1929,10,27,36
1929,11,15,21
1929,12,10,6
1929,13,10,-9
1930,1,61,61
1930,2,46,51
1930,3,26,37
1930,4,20,24
1930,5,17,24
1930,6,22,24
1930,7,22,24
1930,8,19,24
1930,9,5,15
1930,10,1,15
1930,11,-4,15
1931,1,60,55
1931,2,44,43
1931,3,24,28
1931,4,11,3
1931,5,10,3
1931,6,10,3
1931,7,6,3
1931,8,16,13
1931,9,6,3
1931,10,4,3
1931,11,-1,3
1932,1,64,60
1932,2,54,40
1932,3,34,25
1932,4,23,19
1932,5,23,19
1932,6,8,19
1932,7,-12,6
1933,1,60,63
1933,2,60,63
1933,3,54,59
1933,4,42,48
1933,5,17,46
1933,6,12,46
1933,7,2,43
1933,8,-2,28
1934,1,63,60
